Load,Stiffness
8,642.559921858861
8,648.979280135787
8,655.424299354182
8,651.019249474124
8,648.721266399448
8,647.254962975621
8,654.137871324295
8,650.563312710052
8,638.502881547224
8,654.771027130234
8,657.289929527811
8,656.100523410345
8,648.917442475614
8,646.497247683024
8,654.123845561644
8,658.736961669088
8,656.413945042853
8,648.341626277233
8,661.328578369353
8,648.902853759239
8,661.672937329157
8,647.059137466975
8,646.516098348492
8,654.727828833631
8,650.872927385016
8,655.8256542572
8,652.674459290038
8,646.871263167403
8,645.935426721466
8,646.224683215526
8,654.851632268836
8,647.807263939078
8,658.549812745576
8,661.219998063462
8,645.574937767476
8,654.175531164635
8,659.637632331081
8,646.165938338052
8,655.067271290417
8,653.110206509536
8,653.307274956839
8,651.889762765945
8,648.093186634005
8,652.463007966448
8,655.466473932223
8,649.708561239407
8,656.184415923983
8,655.93581727031
8,645.619793801653
8,648.519661627615
8,651.186465812784
8,653.51015864097
8,646.866160022178
8,651.540218996837
8,649.373619922636
8,653.784817301992
8,649.968763788271
8,648.096111770487
8,645.194110792138
8,649.849238729483
8,647.932170687796
8,647.598331548884
8,652.253531409998
8,653.197673397876
8,645.679896295228
8,654.520142165275
8,653.7413047815
8,653.498071472565
8,649.243125971692
8,654.320241329215
8,650.86537571635
8,653.508499656961
8,648.701763581167
8,652.068443351237
8,654.398466166381
8,645.252012682452
8,658.353611173811
8,652.605927857294
8,658.047780712987
8,654.582388803547
8,650.336795627715
8,655.873897325015
8,655.821431871703
8,652.70776330564
8,653.902979064242
8,655.948104124155
8,656.672786887492
8,651.534749585306
8,650.748311585118
8,648.820693407477
8,649.02219371652
8,650.619228838909
8,648.877649074786
8,651.464285283984
8,3637.4145509009
8,648.760408235331
8,655.497255254389
8,652.397386214147
8,654.351238894813
8,647.075732396535
8,651.494606733521
8,652.26722341734
8,650.569393667091
8,651.483943061412
8,656.920097584281
8,643.965257348651
8,649.102830951997
8,657.03523536741
8,643.00394307864
8,650.523324147113
8,656.503038789859
8,649.102267214152
8,651.217019495367
8,639.622055929888
8,651.211359015576
8,654.96673353639
8,651.661941002723
8,652.909406334628
8,656.680950923396
8,650.824652436205
8,656.666616570844
8,654.989002483315
8,652.587285114207
8,652.567976578419
8,654.970331931088
8,654.419287992533
8,653.687268648497
8,655.007397098316
8,656.22870177599
8,649.94478929821
8,652.60450170516
8,658.717604803825
8,651.102867883192
8,650.746883104626
8,652.124001519216
8,656.265137007019
8,652.986662523276
8,650.769499721478
8,649.818054351645
8,651.956146278653
8,646.392163251832
8,644.723476185893
8,649.770888962594
8,660.652499814396
8,652.10237591766
8,646.983677824147
8,652.868387440777
8,654.396144253745
8,643.740678538139
8,656.594329268234
8,650.63032684694
8,644.292014904019
8,652.7573012847
8,655.860389229556
8,650.248312215092
8,653.723413564065
8,650.135395656484
8,648.854020367
8,657.093826503659
8,656.431979448566
8,657.837854521648
8,653.172882369099
8,652.982859019802
8,650.48089696701
8,652.020737140732
8,656.256502925465
8,661.794320927882
8,648.836595626549
8,654.977525481106
8,652.165952272934
8,652.204117518441
8,650.1588455249
8,654.025295011444
8,653.294927306596
8,654.550107054435
8,656.501183160779
8,653.158464852367
8,651.607284053608
8,656.503529067091
8,650.994676698885
8,652.981822720031
8,663.058022659387
8,654.801385290638
8,654.190027545664
8,651.238333282606
8,659.676424494878
8,651.573604574972
8,656.839116193623
8,652.504669807512
8,651.438048588996
8,647.960910904518
8,655.664315334375
8,651.595021952152
8,654.081119209396
8,656.498559960589
8,660.422288986745
8,651.495379503166
8,657.444898620157
8,650.856674810665
8,652.524093692208
8,648.564349721271
8,654.776962121499
8,653.043128431331
8,652.471860104398
8,655.27523162408
8,654.609371183255
8,657.272072116346
8,660.021581215877
8,653.149401661416
8,653.106641604947
8,642.699322917469
8,651.623978792347
8,653.527336594317
8,645.847455006389
8,654.387069094327
8,650.180690767529
8,658.358206083702
8,646.672687068931
8,658.166264705939
8,657.575142049851
8,655.006303442499
8,653.361314291887
8,653.658829774419
8,652.9797491084
8,653.76183307865
8,655.44656369445
8,651.757644898717
8,656.849649245772
8,657.29110482665
8,653.004018823207
8,651.164038573084
8,662.993083380857
8,655.575323594596
8,652.443377374664
8,642.245967421305
8,651.579539157467
8,654.808687777762
8,649.428522160908
8,651.398854747326
8,651.982590200705
8,657.143240495001
8,649.241857814116
8,658.630625932506
8,654.401597907572
8,659.781046978637
8,650.458434201923
8,652.007796262216
8,666.6129889565
8,662.85515839279
8,657.89301544057
8,647.995198196853
8,653.995754545471
8,656.604114969954
8,655.921784004605
8,647.344216775627
8,658.417269417789
8,648.289174986026
8,646.233775859998
8,658.488666422035
8,647.885180882355
8,650.766651632497
8,656.291255883197
8,667.983035140313
8,641.674260049441
8,650.497742121027
8,649.378390227593
8,655.432044005894
8,648.716683709719
8,656.96175625133
8,655.857354723195
8,656.660472143319
8,651.526922835233
8,654.283508414589
8,658.343232689748
8,652.612938275661
8,659.581262345221
8,650.225139234328
8,654.020641439159
8,654.680404448963
8,654.341847700854
8,651.454445830708
8,654.108403051619
8,658.933599782134
8,657.460828145978
8,654.978428171883
8,648.894478861987
8,651.763060158306
8,643.366662279707
8,655.072068163942
8,655.643684199554
8,644.199216989923
8,662.016677084658
8,656.566614076222
8,652.503397756406
12,634.425485431493
12,676.923248932963
12,672.714594958507
12,674.612786599285
12,672.045119758166
12,670.525035402543
12,670.039916282223
12,669.573709569254
12,674.469346568134
12,671.177104848022
12,673.600517344717
12,674.927725417634
12,671.469041777661
12,669.135826300006
12,673.460615420479
12,671.311115083401
12,671.38438391479
12,670.331859035716
12,667.111287482108
12,669.427976309604
12,670.265311714372
12,667.5422727541
12,670.19446463549
12,668.623014876216
12,670.197345477641
12,670.25337860298
12,669.859933678658
12,672.863652029843
12,673.249978895426
12,668.825301677341
12,666.647221021917
12,667.362529624559
12,672.615152722938
12,666.976940223565
12,669.277582923077
12,666.886080346617
12,668.043486285108
12,670.000263172487
12,667.625488106942
12,670.607582464606
12,671.822932201399
12,665.759790798619
12,667.741933888347
12,668.294610636137
12,670.371828778878
12,676.142742084427
12,674.327104070761
12,667.011008196768
12,673.754298141721
12,665.948952334819
12,673.037496949052
12,675.673182601017
12,674.051540578989
12,677.985548521976
12,667.695802035608
12,667.955977276614
12,670.518684335893
12,675.957639604693
12,677.171440001533
12,674.444204248714
12,674.526080837146
12,670.180279985659
12,672.512243119179
12,665.417800568389
12,672.131398993086
12,674.456888118737
12,664.363341578901
12,672.562810378448
12,659.371463962637
12,673.174268606497
12,673.789028230225
12,663.702450394895
12,670.071290470337
12,673.920145139448
12,667.715235629138
12,671.5745287687
12,669.981102792911
12,670.186142836788
12,674.804855384164
12,671.538739594683
12,676.328669437912
12,668.854021721866
12,668.789191861364
12,670.92416965387
12,669.748423773113
12,673.266582555093
12,672.983840051794
12,670.693717759233
12,670.676068977411
12,664.456409619298
12,669.273603993258
12,660.474376124505
12,669.055817320197
12,669.125931162134
12,669.518560717931
12,674.877684040889
12,675.187267545344
12,671.18155691912
12,669.367246859924
12,680.227144157662
12,673.065188970173
12,664.698569383158
12,666.42896109012
12,671.39102180191
12,672.540663528348
12,673.896972229925
12,675.975635632094
12,664.301888738632
12,667.742764740548
12,667.607211501071
12,671.046922831457
12,671.424851990885
12,672.511715396587
12,669.848394972606
12,673.01554979895
12,668.438317875102
12,668.874658614501
12,670.175529874086
12,669.272964177472
12,669.621224409778
12,669.43717675036
12,672.95512356116
12,674.572512137021
12,674.47914985214
12,667.121053846371
12,671.658859692585
12,672.620521970181
12,675.075589461365
12,674.972047871794
12,668.37481543609
12,672.222123565818
12,673.73875116068
12,676.287240518278
12,672.257152650395
12,670.646013445043
12,671.801803246016
12,664.855814290453
12,675.462859376724
12,679.275094971154
12,667.933956832154
12,670.860778638669
12,674.026822260109
12,670.60683017176
12,672.963552120132
12,671.569571737516
12,677.413867035576
12,673.705301874296
12,670.28019468038
12,674.726321957175
12,675.011677448643
12,669.477066474719
12,669.240079302409
12,668.296264321474
12,681.871005891766
12,669.252438244224
12,670.627068694006
12,680.290538615809
12,675.143013145438
12,669.812112758404
12,672.52950197109
12,672.403423037337
12,672.633744403762
12,673.422924078734
12,671.095902647149
12,669.380415581648
12,669.411955247694
12,668.135249610434
12,671.051205853162
12,679.340069212095
12,675.074403199395
12,662.125808348308
12,672.287548066508
12,668.545505287501
12,668.296147406475
12,670.80928298569
12,674.44873589817
12,669.720490738241
12,670.744204637674
12,669.969584066202
12,670.695613974778
12,673.319815641686
12,671.513442208589
12,669.416124921843
12,670.829234932502
12,673.111667467401
12,672.049415996821
12,671.610404004416
12,670.202080605456
12,673.355152037336
12,671.762786888439
12,674.524854121249
12,675.853880463055
12,673.671543781649
12,669.066975261975
12,669.952091753113
12,671.464271373592
12,670.17826481085
12,671.845479693956
12,672.75058480809
12,670.638917044947
12,2730.07118352619
12,668.893078944521
12,673.471146773322
12,665.214555631582
12,672.385930255324
12,665.708415874971
12,675.139271967919
12,671.557242888057
12,673.108452745036
12,670.352883915927
12,669.142798098164
12,670.32667707093
12,668.598808933471
12,667.742784528344
12,668.671640182836
12,667.963507172738
12,668.558816136441
12,673.138961823365
12,672.074462975634
12,671.379782654452
12,671.094204345561
12,668.940394793678
12,672.92989067095
12,672.039602695241
12,670.672070236112
12,673.377979665834
12,675.745990915014
12,671.692288580362
12,671.067661111076
12,674.966401017655
12,671.386763774964
12,668.853369503341
12,672.265681056401
12,670.019849326605
12,673.853812620039
12,668.106132940672
12,680.072253519845
12,668.745405075287
12,671.614117584555
12,671.622911888177
12,668.711286346821
12,674.902982889558
12,666.039033137062
12,665.766182031437
12,669.326076882644
12,667.278055785819
12,671.191445029874
12,672.213929415788
12,671.416214454507
12,674.028266327781
12,668.096652126795
12,666.736413519183
12,670.871975236132
12,672.014125920766
12,673.438864387293
12,667.952635575727
12,674.220333645217
12,673.595686692464
12,675.657245745286
12,670.174790512579
12,674.440572885143
12,671.075747163702
12,673.544481562742
12,667.648665317161
12,672.693908470879
12,672.017817564717
12,675.963429887991
12,679.050937698504
12,675.458867462225
12,674.869338902424
12,676.636194899771
12,675.833067266861
12,673.378976298043
12,674.002606172642
12,668.237068862663
12,670.593619978697
12,667.759308698696
12,672.05685759836
12,673.972413904973
12,673.486330477078
12,672.02425987137
12,667.286999479524
12,672.644024658536
12,673.718753838649
12,672.600000485157
12,675.680335797643
12,670.3729611999
12,673.656370455097
12,675.942885178689
12,679.86362858361
12,669.765365594885
12,664.726185769602
12,671.986418629612
12,667.395569994038
12,672.351090955534
12,674.877957849392
12,667.6593770883
12,675.031049577292
12,672.582054890233
12,672.299900537201
12,672.561019853336
12,669.710591857613
12,674.171647292269
12,671.309119660971
12,673.162934158075
12,672.341759322234
12,672.259648137812
12,676.144969266146
12,672.516675935744
12,670.181512724582
12,670.763401885707
12,673.634859663327
12,672.121736130308
12,673.807343833955
12,673.987752460201
12,673.195609992364
12,674.650686263226
12,669.141324527897
12,668.680998871437
12,671.856813780087
12,674.200208101114
12,669.820371252405
12,666.189425227192
12,672.047151294096
12,674.046507509766
12,678.703204861015
12,661.978295799143
12,669.522350584981
12,672.223670906274
12,672.320456332527
12,676.220844037533
12,665.17340136716
12,674.478004792695
12,668.966076265442
12,668.916204427242
12,673.946433979128
12,675.911447882593
12,674.313445463997
12,673.468809415778
12,669.566770425641
12,669.434980628206
12,661.930315791897
12,671.517759924342
12,670.975631069552
12,668.158363744491
12,669.224076967429
12,674.232444077233
12,676.415800807055
12,672.374252849167
12,671.201921643152
12,670.051270562345
12,673.89852752537
12,676.817829869622
12,679.782683428476
12,667.764128112953
12,675.241128468546
12,676.827112360832
12,679.161610000692
12,670.895853907269
12,674.343726859832
12,673.899241948089
12,672.596339563581
12,667.69531376022
12,673.052258555215
12,670.258364217924
12,673.128472243384
12,671.946592226593
12,670.472761903774
12,674.149120302092
12,671.134929679971
12,675.254096391321
12,671.143989399761
12,674.5600775042
12,671.159770748422
12,670.873171518618
12,670.391396082587
12,670.39867682999
12,669.389603634959
12,671.339113563926
12,673.678397174442
12,672.613997260453
12,671.7635533919
12,672.728690440882
12,673.297670767876
12,670.46349477121
12,670.903591435237
12,672.383745891079
12,672.055437213979
12,671.089474071926
12,669.682486012797
12,670.480847427225
12,671.588983138283
12,666.794849940236
12,668.908607730506
12,672.414504249834
12,674.415545311096
12,673.666649156748
12,670.521204214851
12,670.456704728126
12,671.9712586184
14,4246.22818085525
14,677.388450038379
14,676.962744123922
14,677.872378924203
14,677.462836395785
14,678.893476445736
14,676.838545063582
14,676.826836844739
14,678.656320826792
14,676.931057304534
14,677.786215675857
14,679.282579548227
14,674.246376901568
14,678.539317530511
14,673.532332380819
14,675.776223123111
14,675.549259061944
14,676.022079476238
14,675.943306714952
14,677.431595244174
14,677.115602713233
14,675.208360778927
14,675.349698716619
14,674.465354535083
14,675.676999097178
14,674.980158240506
14,674.736019446756
14,679.28615406603
14,675.356200609221
14,675.632877464116
14,675.489461704302
14,675.107383475538
14,676.399664981322
14,675.565647614396
14,677.149233113619
14,674.931502745577
14,674.627731595863
14,674.807832232311
14,674.8128890623
14,675.460507371174
14,671.576984655336
14,676.376453182059
14,675.551818872943
14,672.356871363193
14,677.995763209291
14,676.255072343214
14,676.87316256565
14,674.894874478343
14,671.703412688895
14,678.381020613166
14,671.384471119449
14,675.454808743497
14,676.008594211234
14,678.336946928283
14,674.581049617362
14,674.504992317065
14,676.358595232008
14,675.69131192341
14,677.93223757896
14,675.23979620414
14,674.071067729114
14,675.58996749666
14,674.116541205674
14,677.187874067597
14,674.143401727523
14,677.037328654411
14,674.164172712645
14,675.247172602674
14,676.144365975628
14,674.527470590115
14,674.788746604023
14,674.339532469828
14,672.44764782068
14,675.817364291984
14,676.646784555045
14,674.251279772788
14,675.091702268041
14,674.301069980854
14,677.045137696657
14,674.449741257569
14,678.035952686446
14,676.111348410032
14,676.272504216285
14,674.361116433761
14,676.484299124314
14,674.220345974618
14,674.245873187636
14,672.786722905915
14,676.831774975625
14,673.955227395136
14,679.996577463174
14,673.51279919029
14,672.332102799958
14,674.444374826381
14,670.90752786337
14,675.653533683874
14,673.261550133264
14,676.628223116176
14,672.686192979851
14,674.947693377256
14,675.140490757238
14,675.305058070504
14,674.810522840752
14,673.119566082398
14,676.085513088007
14,674.489138392234
14,673.677033008474
14,677.354324314428
14,674.385719866791
14,674.565681079195
14,674.521271162201
14,674.551823380826
14,673.688087182828
14,676.109199893635
14,671.998025365822
14,670.599399014095
14,674.563268740239
14,675.448008878611
14,669.405344521349
14,675.265158473658
14,673.120961133845
14,676.498186666718
14,674.942673388417
14,678.525964370909
14,672.531537536772
14,674.741313032218
14,674.13241262385
14,673.453000539489
14,676.978449641455
14,674.86855901732
14,669.321191366978
14,680.085207179864
14,672.953046384409
14,674.366733926924
14,672.205317366826
14,672.130273605227
14,674.097251819964
14,673.467428754542
14,677.66644528576
14,676.78590198792
14,676.997106032453
14,675.014489571078
14,674.946244632541
14,671.777109947272
14,672.789895146414
14,671.978898263919
14,674.418727945867
14,671.784456069933
14,674.562899719359
14,674.203518535643
14,675.008401299524
14,668.632861227659
14,671.770917706153
14,674.179081871684
14,676.798357455283
14,674.093995425884
14,673.653690236081
14,673.239836558025
14,670.938887962417
14,672.475855118587
14,680.790087384752
14,674.71094858325
14,673.130716797997
14,673.170916289001
14,672.256462737142
14,674.111556210302
14,671.855340194351
14,672.293598727852
14,668.797364873002
14,671.301006877364
14,674.485558726251
14,677.969308354143
14,673.290204697829
14,673.086322403843
14,673.716871650696
14,675.018607865216
14,673.670872996754
14,677.541794629374
14,673.402681266756
14,675.264726587399
14,675.494029284337
14,672.039077810193
14,673.718923035066
14,676.127566833303
14,671.113294822298
14,674.454696197646
14,674.075717705048
14,673.097753426666
14,675.451441762286
14,673.174835984058
14,674.424020540275
14,673.586776118183
14,674.949968199903
14,672.365363615279
14,675.035001730383
14,675.142706968958
14,673.837199706685
14,671.914752601159
14,674.793764893329
14,671.674891425003
14,3040.63280032179
14,671.16638290417
14,670.863269575998
14,676.898719601444
14,673.128066756029
14,671.394193975437
14,674.637421586839
14,672.27231967154
14,672.153311856621
14,674.880469660843
14,675.458852727533
14,674.601103599577
14,673.044041855833
14,669.913821080705
14,674.147775693403
14,670.088439936512
14,673.566156884769
14,667.069910892655
14,672.385485729797
14,672.546296730576
14,671.274149455047
14,672.576412716146
14,672.660529752729
14,674.835825643152
14,671.033395347692
14,672.779872129542
14,670.6834458125
14,670.757270760822
14,670.568903800775
14,670.70574805314
14,674.593819993981
14,671.421706176591
14,673.967565025118
14,673.25908140335
14,676.861185398348
14,666.179041847916
14,671.787041219757
14,673.754580330819
14,670.860202794585
14,673.732317413371
14,672.366190444674
14,671.15517758975
14,672.710389313294
14,671.555390172676
14,672.732008554913
14,673.568167533871
14,671.577105513158
14,671.944337127736
14,671.852283958376
14,674.055554400356
14,671.829728139316
14,671.345683363033
14,673.430021861094
14,673.398950480509
14,670.570764655867
14,672.371321185982
14,670.935470657359
14,668.633122336981
14,669.341295132485
14,670.716719983202
14,674.793548595557
14,669.828886756845
14,673.626539397246
14,672.693196931986
14,674.283971017733
14,677.224772283684
14,670.695342200222
14,673.062784981143
14,679.800849605783
14,673.942896485689
14,672.640465252094
14,671.368282936792
14,673.677919117461
14,674.189319450408
14,672.42678997152
14,668.256198507882
14,673.32576832286
14,676.993824403932
14,671.437644937791
14,672.501733968467
14,671.489614328327
14,672.826554834136
14,670.47970063214
14,671.86737987417
14,674.822587960304
14,672.76226199877
14,674.110613406407
14,674.153196757417
14,673.051838991353
14,672.621842367418
14,670.633023774046
14,673.403430844323
14,673.597439686535
14,669.984045090249
14,673.272633288464
14,672.640257982594
14,670.858586405391
14,672.169482547928
14,671.616816412517
14,670.796362038972
14,672.32474663326
14,671.138603241017
14,673.082617130505
14,672.699344254146
14,671.39708796714
14,671.329963183814
14,671.783346597569
14,672.362310615969
14,669.580133358203
14,676.037602999811
14,670.068110203526
14,671.820121275068
14,672.99317200741
14,672.257108612029
14,672.644147217776
14,672.143233081954
14,673.042254283495
14,670.683049331283
14,673.653418918442
14,670.850539712753
14,670.372851104938
14,673.941159269884
14,669.283249013159
14,669.418845723742
14,670.563686376089
14,673.601636640693
14,669.288843977515
14,673.392744928832
14,673.381476330673
14,673.071488765175
14,669.865572904165
14,673.319385009846
14,672.174311379216
14,669.72345926758
14,668.067051064054
14,673.838446090515
14,675.004660349244
14,670.165072124211
14,674.521526635478
14,671.675021375177
14,674.182269868753
14,672.96330446038
14,670.592511890172
14,671.584916599231
14,675.758094187386
14,669.930896841909
14,672.222989865453
14,672.245677915186
14,673.368592545182
14,666.898495142007
14,673.569010838933
14,673.849681717215
14,676.923660478518
14,671.086953886053
14,676.154821371651
14,672.356070861079
14,672.144052970535
14,673.192995516761
14,674.196105993029
14,676.217311899494
14,667.204418806945
14,670.982619406713
14,670.836609733023
14,668.598936607746
14,672.400096750261
14,672.556962956132
14,669.095537764493
14,671.460598626334
