Cycles,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5
5.122327721562517,5.62779132570293,2.6783017528839252,4.8422173846431065,4.02009697638789,2.8043159652126803,4.015049702595519
9.82430998383365,8.690138829007452,4.2575186272572125,7.837618990171478,6.448621478196557,4.3485700482932685,6.156438572002742
14.526292246104783,10.446494361481598,5.246230408799079,9.640068694683407,7.936489567551519,5.348716063617218,7.406167285166447
19.228274508375915,10.743359461788032,5.62039103936803,10.081804681774088,8.399704941712457,5.771403809797889,7.521742458270154
23.93025677064705,10.884310444622571,5.911929980265043,10.419378409325674,8.739878180659858,6.077163875185377,7.5813242060170865
28.632239032918182,11.092133749877434,6.0722449325298555,10.420144031759463,8.837563479976325,6.276338958682487,7.754404816661378
33.334221295189316,11.977291049493573,6.597455987289692,11.331344378828561,9.572878742374684,6.806744683153383,8.444073461569275
38.036203557460446,12.817745810038929,7.0627385745414415,12.167951110053053,10.239690468212757,7.289614155979933,9.10280648090091
42.738185819731584,13.37201622602862,7.4066401629916925,12.715964421375588,10.678116101756785,7.650233052561617,9.506847284825056
47.440168082002714,14.46663622183516,8.237984792569563,13.9180215511864,11.745382210693506,8.536867106237878,10.246582886819311
52.142150344273844,14.809897071799838,8.690705661078908,14.48553763295962,12.258702037168263,9.018429870720396,10.465168117303193
56.84413260654498,15.10680062282026,9.095429202716247,14.92048771271567,12.625014975474613,9.44602379002606,10.65591065964432
61.54611486881611,16.07926331838621,9.7095416621611,15.895427961453947,13.351283539822106,10.061755848425477,11.356268284013424
66.24809713108725,17.548892810241085,10.472942232320307,17.275502126577976,14.361335315090557,10.830204232357346,12.480622191825347
70.95007939335838,18.29534490962388,10.947926774375532,17.97954883739476,14.883636238188274,11.334544927045826,12.996022118392005
75.65206165562951,19.178133575559542,11.436395239287805,18.809957287687126,15.488426197983586,11.843198910963949,13.625039881549924
80.35404391790064,19.222339412202928,11.629669564266138,18.922288809853058,15.55274283497397,12.065539748748733,13.666088683997089
85.05602618017178,19.638136006972672,11.966903607774569,19.34707397995257,15.833941615811725,12.41387502113939,13.905803450486331
89.75800844244291,20.22845149294787,12.372332271459214,19.959591242556257,16.261180565583402,12.836928339096701,14.319603463066699
94.45999070471404,21.649253921243513,13.054393122259,21.232179289531814,17.138814970345322,13.50637335150708,15.352950273142056
99.16197296698518,22.276930811321535,13.441574005172114,21.81919902923795,17.49671099202135,13.890486933041615,15.754016973668115
103.8639552292563,22.449779994995026,13.537403937144902,21.89527746461212,17.580000039640368,14.020698361613057,15.918505477069488
108.56593749152744,22.79150820288976,13.547492050302793,22.138331411980516,17.773098440517572,14.077166449332353,16.200216417420364
113.26791975379858,22.914867648477724,13.645410724904565,22.160739311568847,17.83101394526075,14.188153575697129,16.351678961719614
117.96990201606971,23.660291253919894,14.065828343952177,22.909088971432794,18.33451190444444,14.615677589302564,16.892693723624376
122.67188427834084,24.64396628838105,14.572148118835813,23.83371979268236,18.91648175048813,15.094042318536367,17.57439196386781
127.37386654061197,24.911091323336308,14.791310171408526,24.126263060765865,19.08390415261337,15.338930354050902,17.71355672011316
132.07584880288312,25.381025120076487,14.823398084023239,24.415241052821756,19.34778606833264,15.351569587032685,18.13662009134083
136.77783106515423,25.389957518697543,14.920266045558193,24.485842522929715,19.362270029141868,15.463366880419258,18.195561477079764
141.47981332742538,25.584619946993172,14.93064594305774,24.55810295085763,19.482880624379973,15.516877378212968,18.374278151100697
146.1817955896965,25.930530598098812,15.120554039353337,24.98171292345259,19.7304549331118,15.743341282011869,18.60558977272231
150.88377785196764,27.461777062966632,15.700356748571252,26.358555933085967,20.641807578411516,16.33978413732848,19.707408401220704
155.58576011423878,27.823050041048845,15.891080285557564,26.746519220757193,20.836018442338442,16.54374529257963,19.871676991175036
160.2877423765099,27.86999826052528,15.937725145329097,26.773419999902956,20.879632738973825,16.628304152973413,19.98338951217599
164.98972463878104,28.02271951766815,15.94507599702979,26.842899459766898,21.00130177842962,16.66284038154484,20.174336201971897
169.69170690105216,28.700152220459614,16.10253963625101,27.32949214989125,21.393009374019584,16.774370977838515,20.772561326062913
174.3936891633233,29.738902165635068,16.552249351163297,28.30207826100238,22.035547159107324,17.230565901084134,21.497641629425488
179.09567142559445,30.937711238994126,17.038863976094348,29.42007387186834,22.763606636952503,17.704899366335084,22.271264407509676
183.79765368786556,31.662272672232007,17.378138871834466,30.124900609831457,23.20682079213418,18.03512946835764,22.671040633122715
188.4996359501367,32.054382128480256,17.616671918614827,30.559860792479867,23.466189092851707,18.248043740093735,22.743665100553528
193.20161821240782,34.984509535435706,19.21270734077656,32.99513694773401,25.42599177225283,19.998502030796317,24.63263912739916
197.90360047467894,39.85776866295248,21.890237273662464,37.14061439739842,28.665213047420607,22.88191833952115,27.639167449546818
202.60558273695008,45.06520720723188,24.6699774810713,41.532183178027395,32.06732220524424,25.85310817552346,30.890299924947186
207.3075649992212,49.8557792877688,27.301731239460565,45.57713707064488,35.21416462135164,28.68971683324159,33.83311207259817
212.00954726149234,54.451381093248216,29.860750076903486,49.49138526151245,38.25717581952517,31.43933665607264,36.60320158492695
216.7115295237635,58.35567428739088,32.193055128391435,52.85113157847039,40.89737740667678,33.96863392437683,38.84451345738799
221.4135117860346,62.87649081845066,34.74816054058263,56.710342819966996,43.889000149247494,36.703622618880964,41.52547515672558
226.11549404830575,67.5658334235558,37.37461574516222,60.78827934211415,47.00315128100425,39.48048308810018,44.29452337556941
230.81747631057686,72.5268254505828,40.11756979921627,65.08186062589792,50.260833916139404,42.3447697097218,47.280677902596466
235.519458572848,77.67403634666218,42.914674986273425,69.52454175107505,53.61887625954988,45.25312544803073,50.32999854595971
240.22144083511915,79.306740089985,43.796826765481754,71.00531590027836,54.68985763561709,46.130554233585215,51.25859145788958
244.92342309739027,79.42780045221724,43.83369089437759,71.12644285899862,54.73349658845336,46.232492051917475,51.39208147535764
249.6254053596614,80.53863694170212,44.272613978498754,72.01189328346322,55.41095156819483,46.7216670249061,52.23842025212787
254.32738762193253,81.33711024788124,44.598472686205305,72.65726859195664,55.901710828551245,47.1039922746168,52.82711349397002
259.0293698842037,81.77021141887792,44.76967659031489,72.97314124949088,56.147291208333954,47.31696083767774,53.09565624078155
263.7313521464748,81.92802769881453,44.81589694722477,73.15081564376914,56.25372801198692,47.33914278390829,53.258512509535635
268.43333440874596,82.38736655459687,44.957275816612515,73.58776776893922,56.55305943783728,47.42321500431645,53.69099611633837
273.13531667101705,82.76021819291887,45.05778421655583,73.91603066718184,56.80171043698694,47.48601718402166,54.055684485102546
277.8372989332882,82.89993008943867,45.14088829004713,74.02665586618218,56.852031370900306,47.579355245850614,54.081457322940395
282.53928119555934,84.07206721839478,45.56655786066593,74.97363507355112,57.5070941252697,48.00169824443351,54.88560159644062
287.2412634578305,84.80202592353197,45.82864506685875,75.58913405126634,57.946371952621334,48.29098990617407,55.38909129383683
291.94324572010163,85.5069982477329,46.05824859836561,76.1456612677047,58.35155607682225,48.558805329005125,55.858383228083426
296.6452279823727,86.01394523403425,46.247011886036844,76.57548208962251,58.66489909052089,48.68959279475855,56.34386541986427
