Cycles,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15
4.332467532467533,6.14746905940595,7.191250990099036,6.498820544554462,7.911822277227714,5.675201237623767,4.2188490099009925,4.272083663366345,4.241854950495039,9.602212871287122,2.6050794554455408,2.676183415841585,7.161401980198008,6.651298019801999,8.228757920792077,7.851362623762384,6.904925495049497
8.664935064935065,6.309329207920769,7.488098184818483,6.607444224422466,8.273945214521433,5.810189273927378,4.511005610561057,4.519372277227731,4.3562460396039455,9.945006435643563,2.7953297029702995,2.9788602310230985,7.637408745874609,7.007462706270644,9.211635643564335,8.467111716171615,7.339803300330033
12.997402597402596,8.1026510221171,9.539847231663458,8.668886373208267,10.54681543150582,7.4358140350228865,5.574170041500409,5.621465329294139,5.745631628368045,12.74293627469089,3.4038384242155573,3.4442658545145477,9.449692715876097,8.989408659056238,10.956892286709973,10.422035966824296,9.265897974237703
17.32987012987013,9.718820533471217,11.222912354563789,10.078286552140355,12.245003105265738,8.588967172060464,6.534573983793891,6.634371464459903,6.714824686714934,14.976754321708285,4.0258449209398535,4.117758299344857,11.152423404265818,10.461240555884018,12.890488268804432,12.25056134500764,10.818427833111627
21.66233766233766,10.421722897476286,11.819452469500675,10.497073882649545,12.726903798663415,8.83007850434295,6.870771248953247,7.007218046319579,6.9810858180220805,15.662249933911284,4.229732090373211,4.348364236162418,11.669419935799567,10.909100434297216,13.63186842848458,12.907571828152953,11.33821094034775
25.994805194805192,11.253105343039607,12.8700473010947,11.612348797443815,14.041256465785096,9.825857316904376,7.46196356917676,7.573020183148415,7.673981839447251,17.12860909414499,4.501070673037447,4.593346585612714,12.710918020458791,12.007198555372668,14.603113602836771,13.925126008160504,12.31483936575961
30.327272727272724,12.218417435644113,13.853607617968606,12.410479389400933,14.929194299380526,10.374042072933278,7.996949451909501,8.175078648072741,8.267519363548814,18.433150009177325,4.899502006469298,4.9786606516861625,13.621286590972574,12.805476833624283,15.678116626658607,15.008988218765921,13.257721284225994
34.65974025974026,12.687747743093382,14.320230713711027,12.740906593486386,15.323895617699549,10.534910579547642,8.27911844981054,8.504598763255899,8.528050474153659,19.04168782757978,5.12793600287889,5.212439853791693,14.085231397741808,13.210463954332624,16.34151314793698,15.603563227454572,13.758530983187171
38.992207792207786,13.323392395710357,15.076956849451477,13.531334038385097,16.21983008838791,11.262515233149841,8.681538583739368,8.879993575005727,9.003820920628655,20.009404679650544,5.266603048645656,5.327637893762358,14.745454223081538,13.92239304846592,16.91329722198367,16.23244607430391,14.363000135500414
43.32467532467532,14.633574821452896,16.496194770243562,14.649415176998957,17.64256652403148,12.101342262852825,9.550252940175014,9.807494070055228,9.79431859389598,22.044682352917846,5.9685412169624925,6.0749011610890875,16.306257985457762,15.247785672228275,18.91640543980543,18.06676335153162,15.932360482035108
