Cycles,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15
4.151000271976759,7.948227425328554,4.893085358422937,5.910860639187575,5.542699038231788,8.668315113500626,0.8260582735961766,3.9808164994026356,3.962092843488648,3.016456457586628,4.297444259259265,4.131133375149318,3.4268597311827875,2.0824108422939105,14.691592921146935,1.6238309498207855,2.8715928793309473
8.291717073776248,11.872100520615504,7.476773290397247,9.03004540857728,8.36315670182448,13.535826555655149,1.4716003302655807,6.494894582151019,6.393643480747215,4.784080766751302,6.932796838348764,6.674818795145114,5.517861516577057,3.403053113799288,23.808935251922776,2.6556259712888277,4.706168192888796
12.43243387557574,13.4158805391518,8.176571868567706,10.345135038148754,8.367037972496433,18.100643502150376,1.9311924481043592,7.6695898733175625,7.374575264133341,5.835515515475123,9.160801694071239,8.943949453297137,7.378928388825571,4.858267734387184,34.10730817196293,3.116426210215131,5.514254548224912
16.573150677375228,14.987163455719923,9.2636313451099,11.63424677354152,9.6872374427967,19.764153928558585,2.264879339640319,8.76642709099741,8.445251547202517,6.653355259777982,10.205637722359484,9.911081563603858,8.176028186355254,5.313698039721757,37.27636267773585,3.5329153824224093,6.336399702555369
20.71386747917472,16.631299905646074,10.387022444777728,13.028596831933726,10.934138228807072,21.79615493214675,2.6179275528993378,9.963334677047413,9.66068894619147,7.520399143362809,11.357113382804073,10.96136032075131,9.019605479982928,5.80617978853499,40.76959270350244,3.97986025067641,7.199126945434287
24.854584280974205,17.00287568391451,10.452272371218555,13.289322413217945,11.121071629721925,23.07615426403828,2.8614813705238484,10.202217073220666,9.793912429835572,7.8395103961772605,12.111437892564368,11.803889838869253,9.716178854640248,6.435680069859117,44.17102771563816,4.195599263042368,7.445017004917091
28.995301082773697,17.280273206651202,10.723688570610136,13.548649028696332,11.553562497866835,23.213789542481777,3.0985483698518825,10.42286605806099,10.051351217111048,7.93220326545412,12.186835724552594,11.955029187711204,9.84552944574672,6.647931946917723,45.21696914157576,4.211073076769253,7.539948317550042
33.136017884573185,17.802242226102095,11.139254801860517,13.997876914547419,12.029993322285776,23.725864891285653,3.3254556041152634,10.859502272811142,10.489641494925237,8.209989827698905,12.427675691113762,12.12954334159582,9.990701561576373,6.663608284391955,45.701208770636526,4.308465450152468,7.792206711867237
37.27673468637268,18.33984999687823,11.350419242773086,14.408505121178706,12.107847929770642,25.076488450051784,3.531766102126677,11.187987703484495,10.743426618610272,8.521951444569737,13.136461442953163,12.890048799406856,10.599778503894996,7.175018133022675,48.98447470295923,4.50419582553306,8.059663131631396
41.41745148817217,19.709749525501593,12.38211794121824,15.474503171812245,13.474522902257888,25.50317579721724,4.153148995760884,12.043787185159488,11.694180038899034,9.056338997954555,13.53806309397038,13.196305665099203,10.880377288159721,7.196516115252976,49.20821767585028,4.797998862915051,8.67374358647514
45.55816828997166,20.394307125397233,12.967785342626712,16.10614546784771,14.136127468507254,25.980574487879778,4.6439926994645875,12.789081676813097,12.510592953870315,9.536554802075585,13.995277301586441,13.56073814449411,11.19686218956818,7.307654252968149,49.74922745675792,5.065945992023039,9.251197226016089
49.69888509177115,21.81073157795612,13.646833773333242,17.215609505438266,14.540080966016319,29.279279823024694,5.023939359903898,13.641729902583023,13.185065577285158,10.315572259050242,15.672229071287518,15.336113723638107,12.647864947720336,8.490218881591332,57.42923947498707,5.530025309278479,9.91885462071717
53.83960189357064,22.810946335087266,14.379566512617288,18.096349364479607,15.212527202509378,30.344874254452918,5.408999551945686,14.544094766617448,14.111745055955723,10.96352771482944,16.471432005045926,16.017551096378384,13.211282964696807,8.77796633562933,59.40539991130606,5.793278270946942,10.559317168087489
57.98031869537013,22.945401885735095,14.614253055363662,18.276401861534964,15.409792708742188,30.524374165132144,5.8035351017346555,14.850770044763294,14.504546843475339,11.097663662022214,16.49482598828604,16.157685243904893,13.313587416380159,8.950152613603422,60.45183825065146,5.824045412682317,10.764270068681299
62.12103549716962,24.832650287556618,15.63495979087898,19.82109920707603,16.19908362840671,34.55641638655334,6.140077739131622,16.053224024889687,15.521131258682118,12.140289261234003,18.47484568621698,18.1536672251367,14.92361667538573,10.163367227666328,69.24091478947344,6.380440118663628,11.632491120395898
66.26175229896911,25.63254618532875,16.14220308924601,20.442559194085078,16.628652063664404,35.339779028695034,6.531899494488873,16.802742062405628,16.303465607131102,12.647474258502257,19.169287551936662,18.861599818349816,15.552066792789944,10.598239935976892,70.87352252334097,6.69329800842263,12.218543275437497
70.4024691007686,25.697484774125115,16.2267113365464,20.47132667783808,16.632492366118157,35.4366692870409,6.846236612900497,17.0170851169659,16.603018142652132,12.711736631553237,19.217358161662645,18.89825352291382,15.642897270933702,10.649794787715265,71.30424716220034,6.814566261900602,12.465994908662907
74.54318590256808,26.864648746989303,16.872620307871557,21.451030018353464,17.14859989643668,38.21015823669677,7.185085728030821,17.724289919787836,17.129624261759275,13.399599697755335,20.410182152256226,20.066759255052062,16.552833469330665,11.293118573805074,77.18294202030359,7.05806202925141,12.88435352564619
78.68390270436758,28.540780753049916,17.867227332114,22.808735033504945,17.954295935830615,40.79329108215131,7.51502013712173,19.125343256151467,18.48150594357746,14.396779000785642,22.051302788619864,21.69336683687027,17.93609682387614,12.301264667744476,82.56868441424297,7.7210889231908055,14.02861770140376
82.82461950616707,29.29188788631663,18.241790837767326,23.381516257979797,18.247485183844645,42.181941636271915,7.743881581149217,19.509337804984256,18.806981395963064,14.860116276237648,22.817366246634407,22.49641903227453,18.581508205156922,12.774221079362988,86.08185832232812,7.894833118936212,14.285433836692988
86.96533630796655,29.823993187167673,18.520197783345367,23.809894465937788,18.44191517700149,43.55819484335893,7.959023294930133,19.742264867767304,19.023002366947978,15.215650523363536,23.399555591928788,23.08340405989611,19.040534099498245,13.111468567294096,89.16579221199117,8.018573024251502,14.47123387775207
91.10605310976604,31.026377080938857,19.212594987323143,24.779941128749982,18.996255291864287,45.64571668116338,8.144009257773181,20.736117060181726,19.983208170216557,15.907233152102364,24.63671951422299,24.341492930540568,20.110369905079494,13.937525806732879,93.42695687511184,8.53269956834648,15.313535105010786
95.24676991156552,32.015312162137064,19.78441356663143,25.603213515817345,19.457133367977605,47.343626834325676,8.305548293121184,21.358537821807403,20.506131547791313,16.594134310300376,25.709088578996926,25.389558958661354,20.94225561899583,14.513904970865298,97.85267357411828,8.77086488458243,15.746949090925767
99.38748671336502,32.460672852101226,20.025694079624287,25.93302416097862,19.667672626490145,47.685975517121335,8.487795178201829,21.80722493762282,20.9300103414741,16.81317754506742,26.113548790690487,25.830093434467784,21.337921603538845,14.831381565847366,98.52596986108063,9.039991407879917,16.15047700647237
103.5282035151645,33.761301428492715,20.863623647562633,27.03820057267251,20.268421963284993,50.21444459781469,8.648119759936097,22.90308132548745,21.941422054419633,17.52707533584676,27.40136372597533,27.051330918226313,22.36086571834555,15.552277013711517,103.22926653389266,9.510883897282184,16.994079892192374
107.668920316964,34.823855360549004,21.410533995216213,27.84651674538344,20.683840006059782,52.32346243601444,8.726047794031935,23.567234730360042,22.6380662651939,18.150445434414735,28.496270600192673,28.17590607822882,23.31244486334583,16.250113740386865,108.14850449310165,9.787271988907008,17.466984339529787
111.80963711876349,35.61923231026597,21.974976972239205,28.57364461751132,21.160462054011816,53.437684915201885,8.875512044781187,24.271978518238825,23.2063130683907,18.602292295886585,29.197318044415113,28.84184711718987,23.824689089120028,16.612312336790467,110.2428525716897,10.076391189706214,18.000752656213095
115.95035392056297,36.081470111245466,22.35067511811772,29.036628870453484,21.443447745515456,54.34852057320245,8.983754073118702,24.700653666139715,23.552121645057937,18.85172319425652,29.5633929826476,29.12345637610167,24.034422615471755,16.73118172618156,111.45544085389531,10.215576628657502,18.324418983666135
120.09107072236247,36.537443135021704,22.51282701042544,29.33754427604785,21.53071499306789,55.50834888648916,9.097718964027791,24.967589947258602,23.866224852050948,19.17250246978101,30.169017463766465,29.749135293584175,24.58820869239483,17.160076053454304,114.32116050983927,10.40734663984631,18.58473185919061
124.23178752416196,37.99633535832868,23.40959017503249,30.576862154446246,22.256988777299213,58.09549694815502,9.143969591931896,26.072368252127603,24.792214442263514,19.971388688391983,31.467635762827257,31.018276880336515,25.6102927713617,17.841067694952102,119.30184199488622,10.818927928650062,19.374922874761552
128.37250432596144,39.19802677670083,24.052670975572795,31.52149447321517,22.721331130318433,60.35140726171409,9.202186188731183,26.948381090680897,25.632451412921625,20.7269262589126,32.79929047055407,32.34952207335621,26.72218137228549,18.63653968906685,124.77560507801547,11.17927608190805,19.984492340264026
132.51322112776094,40.11365360756733,24.658253228116763,32.31535313648993,23.24539405893391,61.581970568837164,9.347428378062048,27.667898862034576,26.255201877768982,21.223049898289716,33.55053937434684,33.07477747807408,27.32612154496512,19.043049152526606,127.07326809605422,11.463599247958001,20.529388830396613
136.6539379295604,40.76347411279383,25.076752634911145,32.88079318004392,23.577573816773636,62.62380348260024,9.418174057504556,28.148500012731446,26.668196700068634,21.579853598638138,34.16682179159423,33.6837397742413,27.83971210681179,19.41567918301442,129.0225352842076,11.725860481407473,20.949381255483715
140.7946547313599,41.50684730275802,25.484241724292843,33.471971637705195,23.88785998500839,64.07477834595153,9.460756894646133,28.72416639938018,27.194702125695883,22.111010027849602,35.047754989398896,34.56078109032552,28.5606984038548,19.953437757163158,132.64779299478118,11.975777560260518,21.369575941863644
144.9353715331594,42.72581090581042,26.201033139422236,34.48112913379012,24.471426516129796,66.08399787269337,9.531727390200212,29.59601478464893,28.003858517467634,22.768790616701622,36.17412838701006,35.68824598919744,29.50179805574598,20.63403423944584,136.76823979225958,12.395025706909493,22.06151104352257
149.0760883349589,42.732141566810185,26.202315836548422,34.493959802202966,24.486981994149986,66.10035527070175,9.635495293780735,29.60952039449846,28.10838344790821,22.845201221114877,36.24034265719217,35.773239220312604,29.53226821488012,20.646360373523777,137.34071710847684,12.454103169040998,22.133989649245464
153.21680513675838,42.92050489831203,26.259121759625344,34.58925362363152,24.565066584809315,66.22786877802776,9.717697082242271,29.725356003472825,28.318565947908212,22.90685591983282,36.38176451616653,35.92561876426865,29.698876058286714,20.794730183963324,137.45819865701174,12.588385212997046,22.290319566827876
157.35752193855788,44.189465844779335,26.92907547869936,35.56454606370869,25.09349612327084,68.59687610428773,9.74111712178893,30.635986107644513,29.19789803061859,23.60786046697534,37.64530203654272,37.21926728416253,30.80407199534963,21.597287980442715,142.29412507779773,13.081236923631238,23.045352967117253
