Cycles,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15
1641.59375,2064.1637216633403,2088.096698829006,2138.39786765409,2246.433546337794,2089.344370649779,1242.0078957876012,1342.2536800169407,2317.0197649039064,1980.1681175570686,1544.36297775903,1664.2040197486804,2213.890464899105,1843.9403792592116,1940.8337301216081,1869.2629389909039,2073.2023253311772
1645.6875,2068.1791406633406,2091.8267684956727,2142.5073787929787,2250.446533698905,2094.7124162053346,1244.8435115376012,1345.2923302669406,2323.6887163761285,1984.860190751513,1548.08139775903,1668.474661776458,2219.8423522324383,1848.092946981434,1945.5199150938301,1873.7873950186815,2077.801756858955
1649.78125,2073.893255816544,2097.3920997212995,2148.441869210806,2256.061246066593,2102.085074088343,1249.40641677437,1350.1305967850462,2332.744392894235,1991.9564607793682,1553.8527679540161,1674.9578196594666,2228.5956662714357,1853.9071085413225,1951.9575858180642,1879.849445492219,2084.1308666082587
1653.875,2077.829432816544,2101.2234307212993,2152.553983877473,2259.8698328443706,2107.176816227232,1252.8289050521475,1353.7586799239352,2339.1385353942346,1996.815382779368,1558.0384924817938,1679.7240997983556,2234.8507398269912,1857.9517152635449,1956.3937964291754,1883.9830238255524,2088.3091655249254
1657.96875,2078.664613670576,2102.1488687133738,2153.399142003358,2260.8967738852293,2108.2236520650285,1253.3593853800944,1354.3547900164253,2339.7741523966197,1998.5531553059916,1559.1190621399192,1680.5901299596358,2235.9463300507523,1859.0246208201008,1957.4175819690338,1885.1443069105014,2089.965801827788
1662.0625,2083.4078327780503,2107.0771124849616,2158.4223683463633,2265.913159449374,2113.983817993611,1256.9932221206545,1358.336653083123,2345.8924443142923,2005.2887345091794,1564.2665094567715,1685.81184002231,2242.6828948061684,1864.083303236071,1962.7369178559884,1890.3661061718756,2096.1160709805267
1666.15625,2087.604017925992,2111.3778851749958,2162.8698567564534,2270.340102956957,2118.899873855573,1260.1147534472561,1361.7788495500063,2351.066336742875,2011.096728819687,1568.7858771138435,1690.3515977507222,2248.4163303208697,1868.540293040698,1967.3650574780092,1894.8629990194463,2101.4943493872897
1670.25,2087.7357473426587,2111.546312786107,2162.8906812286755,2270.388194651401,2119.41313588335,1260.3695071417005,1361.990162466673,2352.2952564928755,2011.2116450974647,1568.8524031138436,1690.5557846951667,2248.9763617653143,1868.5486141240315,1967.5335271446756,1894.9405350472243,2101.7932258872897
1674.34375,2092.0032740648808,2115.998312063885,2167.2151327564534,2274.538074068068,2124.7601430222394,1263.4088830583673,1365.2667111055619,2359.3629818817644,2016.1813872363534,1572.7451822527323,1694.9289253340557,2255.068213876425,1872.8576618740315,1972.2595674502313,1899.460638547224,2106.5333485817346
1678.4375,2098.327689870436,2122.70788786944,2173.7518010897866,2280.664618734734,2132.6834464944614,1268.572528113923,1370.7984041611176,2369.4385907706533,2024.1184317919092,1579.1719263360656,1702.0322813618334,2264.5570787375364,1879.1807550962537,1979.1357360891202,1905.986681075002,2113.4394734984007
1682.53125,2101.5829402119716,2126.3083343542744,2177.033241564872,2283.5996409460467,2136.599955449119,1271.438624082431,1373.788711162278,2374.898570980882,2028.0553079929302,1582.5576765260996,1705.8625713816416,2269.534301543169,1882.376749863818,1982.6211562199621,1909.2041114757292,2116.7194631400753
1686.625,2102.791547045305,2127.16626090983,2178.376266425983,2285.136483168269,2138.308724449119,1272.2863089990979,1374.7918936067226,2376.0729550642154,2030.289713520708,1584.1197381372108,1707.3004139649747,2271.384785293169,1883.8719867804848,1984.1817674421843,1910.9061381979511,2118.923572056742
1690.71875,2107.7725877424577,2131.938698430876,2183.7459906506037,2290.4945733696773,2144.588620749645,1276.0863409357273,1379.0016293188087,2382.6174262855866,2037.2543165422956,1589.551728134425,1712.8949130527185,2278.6376064431997,1889.182618498142,1989.8333155649018,1916.4147471328786,2125.3457714476426
1694.8125,2111.538544742458,2135.37010462532,2187.8290031783813,2294.6057065641216,2149.1405586663113,1278.8144229357274,1382.0740761243642,2387.218394702253,2042.3283920145177,1593.600474134425,1716.9892758304964,2283.7657903320887,1893.1509701648088,1994.023306426013,1920.5271600217675,2130.243994392087
1698.90625,2112.1107371869025,2136.4209952642086,2188.2049033728254,2294.875224814122,2150.0288678885336,1279.349277241283,1382.5603267076976,2388.930833730031,2042.865635847851,1593.9626331066472,1717.5994036916077,2284.872623804311,1893.6908600814754,1994.6397506204576,1920.9835403828786,2130.4630310587536
1703.0,2116.9146119646803,2141.917397958653,2193.015392289492,2299.442182786344,2155.8858943885334,1282.803982630172,1386.2370129854753,2396.4126073689195,2048.4776384589622,1598.346740773314,1722.4780405527185,2291.6223115543107,1898.5395414981422,1999.8798212315687,1925.938090716212,2135.732972253198
1707.09375,2118.2413311078617,2142.9499826748884,2194.6206714728223,2301.3243869280473,2157.1647779089426,1282.9189306122294,1387.4524515834587,2397.480273721684,2049.3086701020275,1598.352737020649,1723.9734163410658,2292.8186713176974,1898.9917758268173,2001.445233952037,1927.178876680249,2136.1491976622333
1711.1875,2125.3654684967505,2149.976656508222,2202.1574923339335,2309.0807995113805,2164.5009540478313,1286.3574201677848,1393.2272911390141,2406.1490202772393,2053.0717256853604,1602.3920099650936,1731.036233841066,2300.9863166510304,1904.2852721879285,2009.1077673687034,1933.9847643746937,2141.608348162233
1715.28125,2133.1253623685393,2157.4302043005464,2210.288561507564,2317.2906515418663,2172.1769914928946,1290.5685763977444,1399.7886442005276,2415.521525615525,2057.9888198019653,1607.3875996913393,1738.907836204653,2310.127851420684,1910.2994795337966,2017.3705338474253,1941.3751128852166,2147.7368168894072
1719.375,2140.9572197018724,2164.8616246616575,2218.494483646453,2325.387546208533,2179.9101900206724,1295.304943342189,1406.927845283861,2425.109859782192,2063.35285374641,1612.8858799413392,1747.2460849546528,2319.693996059573,1916.2791677837968,2025.5861854863142,1948.694902329661,2153.6600712505183
1723.46875,2145.61532126563,2168.75830217427,2223.193368621538,2330.2075315587344,2183.2008245864417,1296.5379708662526,1410.2833845072437,2429.6277213257545,2063.546602947431,1614.164643409151,1750.9180602522388,2323.2581690596503,1918.8337982180278,2030.1267634504895,1952.5300994248328,2155.944772364415
1727.5625,2148.5329533211857,2170.808406396492,2226.109933927093,2333.2385863920676,2184.3442281419975,1296.6909082829193,1412.1240535627992,2431.549807825754,2065.479656697431,1614.7719127147066,1752.5310296411276,2324.3472507818724,1919.5436088013612,2032.6048279227116,1954.333301313722,2156.0758190310817
1731.65625,2151.686850785593,2172.9386941122148,2229.2239826551186,2336.3672646029154,2186.0733795294936,1297.5844657056214,1414.948539772719,2433.9236962701216,2066.065126292835,1615.244031074038,1755.2473840631333,2326.7343335037076,1920.585707975069,2035.4595176830026,1956.580073715842,2156.6898957961694
1735.75,2157.32751469901,2177.5741900510884,2234.924587862717,2342.112114314692,2190.8443197893203,1299.8987703159587,1419.333925848392,2439.794937705513,2068.1938731763075,1617.7978201199992,1760.1677658245849,2332.1000232537854,1924.2346033811352,2041.049437870483,1961.4787356755296,2160.2578315525143
1739.84375,2165.100142310121,2184.2799686066437,2242.767582751606,2349.948708120248,2197.95958178932,1303.1231309826253,1424.7559937650587,2448.495346066624,2072.4068647040854,1621.8829651477768,1766.6592011579182,2339.697652392674,1929.947098770024,2048.801327620483,1968.4050875366406,2166.2173997191812
1743.9375,2173.5144334767874,2191.5374132733104,2251.298412112717,2358.3343662591365,2205.907720428209,1307.4980643715144,1431.2546411261696,2458.158867899957,2078.1546504540856,1627.2806250922213,1774.528609574585,2348.9681201148965,1936.398080770024,2057.304633259372,1976.139908258863,2173.0972806358477
1748.03125,2174.25379965394,2192.541927070326,2251.762127609052,2358.6283485519734,2207.0115025001496,1307.9013387881123,1431.5781435588272,2459.1897766204092,2079.257393546397,1627.8943410331497,1774.780218148448,2349.9208695440216,1936.8501011989779,2057.3141911517173,1976.2647440279143,2173.7768000003143
1752.125,2179.650690487273,2200.1318751258814,2257.7134168312746,2364.524335079751,2214.85505150015,1312.927450427001,1437.171839558827,2468.530226759298,2086.477927824175,1633.9627663109275,1782.1382849262259,2359.555545488466,1942.5812019489779,2063.9612945128283,1982.5355210556922,2180.0644331947587
1756.21875,2183.5085456368397,2206.0732031126504,2262.0128141715713,2368.773175249126,2220.29996861188,1317.0072186569607,1441.706685953674,2475.2960104586946,2091.766527024113,1638.6239333982844,1787.8208847620353,2366.7139713414526,1946.6830079892902,2068.7687583248835,1987.0596160106597,2184.3648209497105
